,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,year,make,model,body,transmission,state,condition,odometer,color,interior,mmr,sellingprice,income,using_time,region,K
1190,1190,1190,120141,2008,nissan,Pathfinder,suv,automatic,pa,3.7,55949.0,beige,beige,10550,12900,73100,7,northeast,2
1191,1191,1191,256746,2009,chrysler,Sebring,sedan,automatic,fl,3.7,145921.0,white,—,3550,2200,59100,6,southeast,1
1192,1192,1192,39753,2013,jeep,Wrangler,suv,automatic,ca,4.2,44254.0,white,black,23700,25700,77030,2,pacific,2
1193,1193,1193,105920,2011,kia,Sorento,suv,automatic,tx,1.9,55005.0,off-white,tan,10700,9000,68360,4,southwest,2
1194,1194,1194,135346,2013,dodge,Grand Caravan,van,automatic,mn,4.6,68919.0,beige,black,11750,13400,83200,2,midwest,2
1195,1195,1195,441280,2009,ford,Focus,coupe,automatic,mo,2.0,74122.0,silver,black,6300,4700,71660,6,midwest,0
1196,1196,1196,86399,2009,chevrolet,Cobalt,sedan,automatic,tx,1.9,71439.0,black,gray,4900,3700,68360,6,southwest,2
1197,1197,1197,208790,2011,nissan,Maxima,sedan,automatic,fl,4.3,12974.0,black,black,18300,19200,59100,4,southeast,1
1198,1198,1198,35756,2008,dodge,Avenger,sedan,automatic,ca,2.8,122831.0,silver,gray,3450,4200,77030,7,pacific,2
1199,1199,1199,317451,2005,volkswagen,Passat,wagon,automatic,oh,2.4,102329.0,gray,gray,3125,1700,64520,10,midwest,0
1200,1200,1200,310017,2014,kia,Optima,sedan,automatic,oh,4.6,13337.0,beige,tan,15600,14800,64520,1,midwest,1
1201,1201,1201,87653,2013,chevrolet,Impala,sedan,automatic,tx,2.8,56528.0,gray,gray,9775,9600,68360,2,southwest,2
1202,1202,1202,238310,2013,porsche,Cayenne,suv,automatic,fl,3.2,19675.0,black,black,71000,71000,59100,2,southeast,1
1203,1203,1203,443694,2013,nissan,Leaf,hatchback,automatic,mo,4.5,33259.0,white,black,8100,8600,71660,2,midwest,0
1204,1204,1204,210651,1994,mercedes-benz,E-Class,sedan,automatic,fl,2.0,50425.0,gray,gray,750,2500,59100,21,southeast,1
1205,1205,1205,298207,2014,toyota,Sienna,van,automatic,nv,3.8,29878.0,burgundy,gray,21900,22200,62960,1,mountain west,1
1206,1206,1206,104296,2011,chevrolet,Traverse,suv,automatic,tx,3.4,54254.0,silver,gray,14800,14000,68360,4,southwest,2
1207,1207,1207,279165,2013,dodge,Grand Caravan,van,automatic,nj,4.1,62587.0,red,tan,12050,12600,82750,2,northeast,1
1208,1208,1208,458231,2011,toyota,Camry,sedan,automatic,la,1.9,62769.0,—,gray,11400,9200,55590,4,southeast,0
1209,1209,1209,154309,2012,honda,Accord,sedan,automatic,wi,2.4,42760.0,silver,black,12800,11700,67090,3,midwest,1
1210,1210,1210,70571,2005,ford,F-150,cab,automatic,tx,3.1,176107.0,blue,black,6775,7100,68360,10,southwest,2
1211,1211,1211,46587,2011,bmw,3 Series,coupe,automatic,ca,4.1,48108.0,silver,beige,18450,20250,77030,4,pacific,2
1212,1212,1212,128618,2006,mercedes-benz,M-Class,suv,automatic,pa,3.3,102466.0,—,black,9675,10700,73100,9,northeast,2
1213,1213,1213,461947,2001,bmw,3 Series,coupe,manual,wa,2.8,157534.0,blue,beige,2825,2800,81400,14,pacific,0
1214,1214,1214,438005,2009,mercedes-benz,SLK-Class,convertible,automatic,mo,4.8,34032.0,red,tan,21800,22000,71660,6,midwest,0
1215,1215,1215,81543,2010,dodge,Ram Pickup 1500,cab,automatic,tx,3.1,78676.0,white,tan,14800,15500,68360,5,southwest,2
1216,1216,1216,240266,2012,nissan,Altima,sedan,automatic,fl,4.2,44412.0,white,black,10950,12400,59100,3,southeast,1
1217,1217,1217,41079,2012,mercedes-benz,S-Class,sedan,automatic,ca,4.5,85797.0,black,black,30700,28250,77030,3,pacific,2
1218,1218,1218,263420,2003,buick,LeSabre,sedan,automatic,ne,3.5,126087.0,white,tan,2800,3700,73200,12,midwest,1
1219,1219,1219,150757,2014,toyota,Corolla,sedan,automatic,wi,2.0,4433.0,red,gray,14550,7300,67090,1,midwest,2
1220,1220,1220,370697,1997,toyota,Camry,sedan,automatic,va,1.9,135107.0,green,gray,1625,1450,74430,18,southeast,0
1221,1221,1221,460058,2012,nissan,Versa,hatchback,automatic,wa,3.7,35504.0,blue,gray,8625,10000,81400,3,pacific,0
1222,1222,1222,91020,2006,nissan,Murano,suv,automatic,tx,2.8,92304.0,gray,black,8025,8700,68360,9,southwest,2
1223,1223,1223,16840,2014,kia,Sorento,suv,automatic,ca,4.4,25920.0,silver,gray,16900,16900,77030,1,pacific,2
1224,1224,1224,60951,2011,porsche,Cayenne,suv,automatic,ca,4.4,45944.0,white,tan,52500,53250,77030,4,pacific,2
1225,1225,1225,326152,2008,ford,F-150,cab,automatic,mi,4.8,134724.0,black,gray,11000,10500,65610,7,midwest,0
1226,1226,1226,301063,2013,bmw,3 Series,sedan,automatic,oh,4.1,41923.0,black,black,24500,23500,64520,2,midwest,1
1227,1227,1227,239949,2014,ford,Fusion,sedan,automatic,fl,4.1,28258.0,—,black,17900,17600,59100,1,southeast,1
1228,1228,1228,344333,2004,nissan,Armada,suv,automatic,ga,2.5,184746.0,gold,brown,4425,4300,61450,11,southeast,0
1229,1229,1229,422356,2012,nissan,Altima,sedan,automatic,il,2.7,22014.0,blue,black,12350,13800,73130,3,midwest,0
1230,1230,1230,241895,2014,chrysler,Town and Country,van,automatic,fl,4.0,15776.0,silver,black,20200,19800,59100,1,southeast,1
1231,1231,1231,157618,2008,bmw,3 Series,sedan,automatic,tn,2.3,65543.0,gray,black,11050,8500,57290,7,southeast,1
1232,1232,1232,232390,2012,infiniti,G Coupe,coupe,automatic,fl,4.7,28474.0,blue,gray,22200,21200,59100,3,southeast,1
1233,1233,1233,119067,2012,ford,Escape,suv,automatic,pa,1.9,86902.0,white,gray,9550,8300,73100,3,northeast,2
1234,1234,1234,51618,2012,jaguar,XK,convertible,automatic,ca,3.5,14692.0,silver,beige,52800,46500,77030,3,pacific,2
1235,1235,1235,91792,2008,ford,F-150,cab,automatic,tx,3.4,138952.0,black,beige,11300,11200,68360,7,southwest,2
1236,1236,1236,409373,2014,chevrolet,Equinox,suv,automatic,il,4.0,16448.0,silver,black,21500,21500,73130,1,midwest,0
1237,1237,1237,343100,2010,mercedes-benz,S-Class,sedan,automatic,ga,4.3,41033.0,black,black,34600,36200,61450,5,southeast,0
1238,1238,1238,447537,2011,ford,Edge,suv,automatic,ny,3.8,82876.0,white,gray,16950,15400,70210,4,northeast,0
1239,1239,1239,5757,2007,cadillac,Escalade ESV,suv,automatic,ca,3.9,132073.0,silver,black,15600,15750,77030,7,pacific,2
1240,1240,1240,282953,2008,hyundai,Santa Fe,suv,automatic,nj,3.6,103255.0,blue,black,9350,8200,82750,7,northeast,1
1241,1241,1241,275449,2012,honda,Civic,coupe,automatic,nj,3.1,44800.0,silver,gray,9925,9500,82750,3,northeast,1
1242,1242,1242,400238,2007,lexus,ES 350,sedan,automatic,in,3.8,114702.0,white,tan,9650,8800,62930,8,midwest,0
1243,1243,1243,306741,2013,audi,Q5,suv,automatic,oh,4.4,29516.0,black,black,36000,38000,64520,2,midwest,1
1244,1244,1244,223692,2011,mazda,Mazda3,hatchback,automatic,fl,3.6,32153.0,gray,black,11900,11800,59100,4,southeast,1
1245,1245,1245,388914,2007,dodge,Caliber,wagon,automatic,nc,2.3,148562.0,white,gray,2525,2500,61490,8,southeast,0
1246,1246,1246,43890,2014,mercedes-benz,C-Class,sedan,automatic,ca,3.9,13104.0,gray,gray,27600,27250,77030,1,pacific,2
1247,1247,1247,32347,2014,chevrolet,Cruze,sedan,automatic,ca,2.6,39904.0,black,black,11600,11500,77030,1,pacific,2
1248,1248,1248,165978,2014,ford,F-150,cab,automatic,tn,4.8,13141.0,orange,gray,28100,27300,57290,1,southeast,1
1249,1249,1249,426296,2013,ford,Focus,hatchback,automatic,co,4.8,17397.0,red,black,12050,14000,80610,2,mountain west,0
1250,1250,1250,446973,2011,chevrolet,Traverse,suv,automatic,ny,3.8,123036.0,gray,black,9725,9400,70210,4,northeast,0
1251,1251,1251,137948,2013,scion,FR-S,coupe,automatic,mn,4.7,11038.0,red,black,18700,18800,83200,2,midwest,2
1252,1252,1252,323089,2007,volkswagen,Jetta,sedan,automatic,mi,2.8,113199.0,silver,gray,4175,4300,65610,8,midwest,0
1253,1253,1253,273536,2012,ford,Escape,suv,automatic,nj,2.2,38881.0,gray,black,18250,14200,82750,3,northeast,1
1254,1254,1254,201624,2012,volkswagen,Jetta,sedan,automatic,fl,4.8,17050.0,gray,black,11500,13000,59100,3,southeast,1
1255,1255,1255,84578,2012,dodge,Grand Caravan,van,automatic,tx,3.7,128319.0,silver,gray,6275,7000,68360,3,southwest,2
1256,1256,1256,164662,2013,toyota,Highlander,suv,automatic,tn,4.4,58978.0,black,gray,22000,22600,57290,2,southeast,1
1257,1257,1257,429266,2012,volkswagen,GTI,hatchback,manual,ut,3.7,28146.0,black,black,16000,16400,80200,3,mountain west,0
1258,1258,1258,287008,2012,nissan,Rogue,suv,automatic,nj,3.6,18118.0,black,black,15450,15400,82750,3,northeast,1
1259,1259,1259,54286,2012,infiniti,G Sedan,sedan,automatic,ca,3.8,49535.0,black,black,17700,18000,77030,3,pacific,2
1260,1260,1260,396337,2012,dodge,Avenger,sedan,automatic,nc,2.9,86494.0,white,gray,7100,6200,61490,3,southeast,0
1261,1261,1261,142587,2002,chevrolet,Tahoe,suv,automatic,az,2.9,202204.0,burgundy,gray,2575,2250,63250,13,southwest,2
1262,1262,1262,291183,2008,toyota,Highlander,suv,automatic,nv,3.1,88741.0,gray,gray,11000,12600,62960,7,mountain west,1
1263,1263,1263,113547,2012,honda,Civic,sedan,automatic,pa,3.8,27878.0,silver,gray,11300,11900,73100,3,northeast,2
1264,1264,1264,351905,2009,chevrolet,Impala,sedan,automatic,ga,3.8,120621.0,white,gray,4775,4200,61450,6,southeast,0
1265,1265,1265,187011,2008,hummer,H3,suv,automatic,fl,3.9,59498.0,black,black,15000,14500,59100,7,southeast,1
1266,1266,1266,11593,2004,jeep,Grand Cherokee,suv,automatic,ca,2.1,105123.0,blue,black,3950,2500,77030,11,pacific,2
1267,1267,1267,371439,2008,jeep,Liberty,suv,automatic,va,4.2,77190.0,silver,beige,8775,9400,74430,7,southeast,0
1268,1268,1268,455178,2013,ford,Fusion,sedan,automatic,ma,2.1,61992.0,white,black,11750,6700,82150,2,northeast,0
1269,1269,1269,377167,2014,toyota,Camry,sedan,automatic,sc,3.8,42326.0,white,beige,14400,14200,56120,1,southeast,0
1270,1270,1270,306784,2014,bmw,X3,suv,automatic,oh,4.9,3246.0,white,black,42900,46250,64520,1,midwest,1
1271,1271,1271,244863,2006,dodge,Charger,sedan,automatic,fl,2.5,198239.0,red,gray,2400,1900,59100,9,southeast,1
1272,1272,1272,184698,2010,ford,Edge,suv,automatic,md,2.7,85450.0,white,gray,9550,6800,89090,5,northeast,1
1273,1273,1273,132939,2012,ford,Escape,suv,automatic,mn,4.9,22143.0,—,black,19450,20500,83200,3,midwest,2
1274,1274,1274,19655,2015,subaru,Forester,suv,automatic,ca,5.0,8535.0,white,gray,24000,23800,77030,0,pacific,2
1275,1275,1275,157575,2011,toyota,Highlander,suv,automatic,tn,3.9,73705.0,black,gray,17600,17400,57290,3,southeast,1
1276,1276,1276,270506,2007,ford,F-150,cab,automatic,nj,4.2,73361.0,white,gray,7625,10200,82750,8,northeast,1
1277,1277,1277,62451,2013,chevrolet,Equinox,suv,automatic,ca,3.8,58113.0,silver,black,15150,14700,77030,2,pacific,2
1278,1278,1278,75387,2012,buick,Verano,sedan,automatic,tx,3.4,60710.0,black,gray,9625,9200,68360,3,southwest,2
1279,1279,1279,251106,2010,toyota,4Runner,suv,automatic,fl,3.8,121681.0,red,black,20900,19200,59100,5,southeast,1
1280,1280,1280,44501,2010,bmw,3 Series,sedan,automatic,ca,3.5,47690.0,blue,brown,15600,15500,77030,5,pacific,2
1281,1281,1281,295219,2010,chevrolet,Malibu,sedan,automatic,nv,1.9,71787.0,silver,gray,7900,6200,62960,5,mountain west,1
1282,1282,1282,246987,2014,toyota,Corolla,sedan,automatic,fl,3.7,54714.0,gray,gray,11700,11700,59100,1,southeast,1
1283,1283,1283,175800,2015,nissan,Versa,sedan,automatic,tn,2.4,7855.0,—,black,10450,9600,57290,0,southeast,1
1284,1284,1284,421263,2014,lincoln,MKZ,sedan,automatic,il,4.6,34149.0,silver,gray,22100,22800,73130,1,midwest,0
1285,1285,1285,249912,2014,volvo,XC90,suv,automatic,fl,3.1,20483.0,silver,black,29000,28900,59100,1,southeast,1
1286,1286,1286,45338,2013,infiniti,G Sedan,sedan,automatic,ca,3.0,21193.0,black,black,21400,21250,77030,2,pacific,2
1287,1287,1287,71877,2013,chevrolet,Express,van,automatic,tx,3.9,24081.0,white,—,20700,18500,68360,2,southwest,2
1288,1288,1288,307286,2013,nissan,Altima,sedan,automatic,oh,4.6,58280.0,white,—,11850,11500,64520,2,midwest,1
1289,1289,1289,199076,2014,ford,Focus,hatchback,automatic,fl,4.1,37358.0,—,black,11900,12400,59100,1,southeast,1
1290,1290,1290,177159,2009,ford,F-150,cab,automatic,md,2.0,122212.0,black,gray,11050,11500,89090,5,northeast,1
1291,1291,1291,247544,2009,volkswagen,Routan,van,automatic,fl,2.6,55770.0,white,beige,9500,7300,59100,6,southeast,1
1292,1292,1292,14742,2014,audi,A6,sedan,automatic,ca,4.8,5686.0,white,black,36100,39000,77030,1,pacific,2
1293,1293,1293,363690,2009,bmw,3 Series,sedan,automatic,ga,4.4,57595.0,black,black,13550,13600,61450,6,southeast,0
1294,1294,1294,450098,2008,honda,CR-V,suv,automatic,ny,2.8,150413.0,red,gray,8600,8300,70210,7,northeast,0
1295,1295,1295,452889,2007,bmw,3 Series,sedan,automatic,ma,1.9,107250.0,silver,black,7825,7200,82150,8,northeast,0
1296,1296,1296,133223,2012,ford,F-150,cab,automatic,mn,2.5,47315.0,silver,gray,23800,22300,83200,3,midwest,2
1297,1297,1297,427360,2002,gmc,Sonoma,cab,automatic,co,2.1,159811.0,yellow,gray,2000,4200,80610,13,mountain west,0
1298,1298,1298,48733,2004,infiniti,G35,sedan,automatic,ca,2.8,153160.0,white,black,3950,4400,77030,11,pacific,2
1299,1299,1299,286106,2012,infiniti,G Sedan,sedan,automatic,nj,4.6,37214.0,white,black,18600,22000,82750,3,northeast,1
1300,1300,1300,117735,2014,chevrolet,Cruze,sedan,automatic,pa,3.9,6458.0,blue,black,12300,10100,73100,1,northeast,2
1301,1301,1301,349154,2013,nissan,Sentra,sedan,automatic,ga,3.6,17564.0,gray,black,12650,12000,61450,2,southeast,0
1302,1302,1302,458296,2013,chevrolet,Equinox,suv,automatic,la,4.2,52379.0,silver,black,17600,17700,55590,2,southeast,0
1303,1303,1303,91682,2013,nissan,Maxima,sedan,automatic,tx,3.4,59726.0,gray,gray,13800,13800,68360,2,southwest,2
1304,1304,1304,352333,2005,acura,MDX,suv,automatic,ga,3.7,101649.0,beige,tan,7500,8100,61450,10,southeast,0
1305,1305,1305,327864,2008,jeep,Wrangler,suv,manual,mi,2.7,36054.0,black,gray,16700,15000,65610,7,midwest,0
1306,1306,1306,188290,2013,toyota,Sienna,van,automatic,fl,3.3,67392.0,red,gray,16600,15900,59100,2,southeast,1
1307,1307,1307,184957,2009,infiniti,G37,sedan,automatic,md,2.0,62046.0,white,beige,13600,13900,89090,6,northeast,1
1308,1308,1308,114644,2008,honda,Accord,sedan,automatic,pa,4.0,59415.0,gray,black,10650,11600,73100,7,northeast,2
1309,1309,1309,295879,1999,gmc,Suburban,suv,automatic,nv,1.4,147460.0,white,gray,2400,550,62960,16,mountain west,1
1310,1310,1310,377944,2004,ford,Explorer Sport Trac,cab,automatic,sc,3.3,59975.0,beige,gray,7825,7500,56120,11,southeast,0
1311,1311,1311,222031,2014,ford,Taurus,sedan,automatic,fl,3.8,23011.0,—,black,20500,20600,59100,1,southeast,1
1312,1312,1312,367749,2003,lincoln,Aviator,suv,automatic,va,2.1,149853.0,blue,beige,2700,2000,74430,12,southeast,0
1313,1313,1313,424311,2005,suzuki,XL-7,suv,automatic,co,2.4,109594.0,silver,gray,2675,4000,80610,10,mountain west,0
1314,1314,1314,443072,2014,ford,Edge,suv,automatic,mo,4.3,33182.0,white,black,22000,22800,71660,1,midwest,0
1315,1315,1315,228684,2008,bmw,5 Series,sedan,automatic,fl,2.5,150208.0,white,brown,6725,6900,59100,7,southeast,1
1316,1316,1316,33392,2007,jeep,Wrangler,suv,automatic,ca,4.0,81705.0,blue,gray,13550,14250,77030,8,pacific,2
1317,1317,1317,447068,2012,ford,Explorer,suv,automatic,ny,4.0,35694.0,gray,black,24700,23800,70210,3,northeast,0
1318,1318,1318,153276,2012,lexus,ES 350,sedan,automatic,wi,3.9,48239.0,gold,tan,20100,19400,67090,3,midwest,2
1319,1319,1319,118900,2008,dodge,Ram Pickup 1500,cab,automatic,pa,4.3,47356.0,gold,beige,17950,16500,73100,7,northeast,2
1320,1320,1320,220801,2013,honda,CR-V,suv,automatic,fl,4.5,47460.0,gray,gray,19450,21000,59100,2,southeast,1
1321,1321,1321,237318,2007,lexus,IS 250,sedan,automatic,fl,2.2,101078.0,black,—,11150,9000,59100,8,southeast,1
1322,1322,1322,288843,2013,dodge,Avenger,sedan,automatic,nv,2.3,20998.0,white,black,11450,10000,62960,2,mountain west,1
1323,1323,1323,243072,2013,hyundai,Elantra,sedan,automatic,fl,1.9,36055.0,gray,gray,10500,4700,59100,2,southeast,1
1324,1324,1324,43451,2013,ford,Fusion,sedan,automatic,ca,2.3,24374.0,gray,black,18750,17800,77030,2,pacific,2
1325,1325,1325,329759,2008,cadillac,STS,sedan,automatic,mi,1.9,82262.0,silver,gray,9825,5350,65610,7,midwest,0
1326,1326,1326,385782,2006,toyota,Land Cruiser,suv,automatic,nc,2.9,111982.0,silver,gray,18350,16400,61490,9,southeast,0
1327,1327,1327,53760,2013,infiniti,FX,suv,automatic,ca,2.9,64996.0,blue,—,21000,20400,77030,2,pacific,2
1328,1328,1328,18127,2007,toyota,Yaris,sedan,automatic,ca,1.9,128000.0,blue,gray,4025,4000,77030,8,pacific,2
1329,1329,1329,446667,2012,chevrolet,Volt,hatchback,automatic,ny,3.6,108433.0,black,black,7175,7700,70210,3,northeast,0
1330,1330,1330,433541,2013,buick,LaCrosse,sedan,automatic,mo,3.4,64288.0,black,black,13850,13500,71660,2,midwest,0
1331,1331,1331,30505,2001,toyota,Tundra,cab,automatic,ca,2.0,109557.0,silver,silver,5175,4300,77030,14,pacific,2
1332,1332,1332,40547,2014,dodge,Grand Caravan,van,automatic,ca,4.8,38789.0,white,black,16150,16500,77030,1,pacific,2
1333,1333,1333,385764,2007,chevrolet,Impala,sedan,automatic,nc,2.1,172999.0,blue,tan,2575,2900,61490,8,southeast,0
1334,1334,1334,17111,2013,kia,Sportage,suv,automatic,ca,4.4,64333.0,gray,gray,14050,13800,77030,2,pacific,2
1335,1335,1335,102152,2012,volkswagen,Tiguan,suv,automatic,tx,3.1,45227.0,black,tan,17100,16800,68360,3,southwest,2
1336,1336,1336,345544,2012,chevrolet,Malibu,sedan,automatic,ga,3.6,69370.0,silver,gray,9150,8500,61450,3,southeast,0
1337,1337,1337,418319,2013,volkswagen,Passat,sedan,automatic,il,4.4,20611.0,gray,black,21500,21000,73130,2,midwest,0
1338,1338,1338,391329,2011,chevrolet,Impala,sedan,automatic,nc,2.6,95279.0,white,gray,6675,6300,61490,4,southeast,0
1339,1339,1339,305036,2013,mercedes-benz,E-Class,sedan,automatic,oh,2.4,19231.0,black,gray,29700,29000,64520,2,midwest,1
1340,1340,1340,115426,2012,dodge,Grand Caravan,van,automatic,pa,3.6,68032.0,silver,black,10300,9400,73100,3,northeast,2
1341,1341,1341,374253,2004,chevrolet,Malibu,sedan,automatic,va,1.0,181832.0,beige,tan,750,800,74430,11,southeast,0
1342,1342,1342,45978,2006,jeep,Commander,suv,automatic,ca,3.3,105029.0,gray,brown,9250,9900,77030,9,pacific,2
1343,1343,1343,311925,2013,mazda,Mazda3,sedan,automatic,oh,4.4,39547.0,white,black,10850,10600,64520,2,midwest,1
1344,1344,1344,468868,2014,chevrolet,Sonic,sedan,automatic,ms,3.5,28785.0,red,black,8400,9100,48460,1,southeast,0
1345,1345,1345,318340,2012,toyota,Camry,sedan,automatic,oh,3.7,47990.0,—,black,13000,12700,64520,3,midwest,0
1346,1346,1346,94107,2007,ford,Fusion,sedan,automatic,tx,3.8,77809.0,beige,tan,5100,3100,68360,8,southwest,2
1347,1347,1347,182218,2006,mercedes-benz,R-Class,wagon,automatic,md,2.8,63858.0,burgundy,tan,9075,10500,89090,9,northeast,1
1348,1348,1348,430319,2014,infiniti,QX70,suv,automatic,ut,4.6,26726.0,silver,black,32700,31500,80200,1,mountain west,0
1349,1349,1349,170402,2011,mazda,Mazda3,sedan,automatic,tn,3.6,27714.0,white,gray,10950,11400,57290,4,southeast,1
1350,1350,1350,421047,2007,toyota,Camry,sedan,automatic,il,2.3,65987.0,silver,gray,7450,8400,73130,8,midwest,0
1351,1351,1351,211816,2014,ford,Mustang,convertible,automatic,fl,4.9,11329.0,—,gray,19500,21000,59100,1,southeast,1
1352,1352,1352,352533,2012,ford,Expedition,suv,automatic,ga,4.4,57826.0,white,brown,21500,22400,61450,3,southeast,0
1353,1353,1353,388871,2011,honda,Pilot,suv,automatic,nc,3.2,65585.0,gray,gray,21100,21800,61490,4,southeast,0
1354,1354,1354,65633,2007,gmc,Yukon,suv,automatic,ca,4.0,106760.0,black,black,16350,20000,77030,8,pacific,2
1355,1355,1355,49596,2006,bmw,3 Series,sedan,automatic,ca,3.8,107849.0,silver,black,6750,8400,77030,9,pacific,2
1356,1356,1356,16014,2012,cadillac,Escalade ESV,suv,automatic,ca,3.7,31539.0,black,black,42000,42500,77030,3,pacific,2
1357,1357,1357,364210,2013,chevrolet,Volt,hatchback,automatic,ga,2.5,75313.0,white,gray,9675,8000,61450,2,southeast,0
1358,1358,1358,330829,2013,hyundai,Elantra,sedan,automatic,mi,2.9,48071.0,blue,gray,9700,9900,65610,2,midwest,0
1359,1359,1359,213008,2012,nissan,Altima,sedan,automatic,fl,3.8,42086.0,gray,black,11450,11800,59100,3,southeast,1
1360,1360,1360,375349,2012,ford,Escape,suv,automatic,sc,2.4,60823.0,gray,black,14050,12400,56120,3,southeast,0
1361,1361,1361,20877,2013,ford,Focus,hatchback,automatic,ca,2.5,40429.0,gray,black,11050,10300,77030,2,pacific,2
1362,1362,1362,399511,2009,pontiac,G6,sedan,automatic,in,4.2,54915.0,gray,black,7550,8400,62930,6,midwest,0
1363,1363,1363,414185,2012,nissan,Maxima,sedan,automatic,il,1.9,41786.0,silver,black,16850,15000,73130,3,midwest,0
1364,1364,1364,353158,2014,dodge,Challenger,coupe,automatic,ga,3.2,24812.0,black,black,18900,19400,61450,1,southeast,0
1365,1365,1365,28534,2001,jeep,Grand Cherokee,suv,automatic,ca,3.7,145310.0,black,gray,2125,2100,77030,14,pacific,2
1366,1366,1366,52104,2013,nissan,Leaf,hatchback,automatic,ca,4.4,22406.0,black,black,11000,11300,77030,2,pacific,2
1367,1367,1367,39167,2013,dodge,Durango,suv,automatic,ca,4.5,45550.0,white,black,22200,22250,77030,2,pacific,2
1368,1368,1368,271893,2002,toyota,Camry,sedan,automatic,nj,1.9,178489.0,red,gray,2850,1700,82750,13,northeast,1
